21/07/2025 10:40:06 6585 Peels
21/07/2025 10:40:13 6541 Peels
21/07/2025 10:40:19 6097 Peels
21/07/2025 10:40:25 5043 Peels
21/07/2025 10:40:29 3258 Peels
21/07/2025 10:40:31 2186 Peels
21/07/2025 10:40:34 2149 Peels
21/07/2025 10:40:36 2108 Peels
21/07/2025 10:40:39 2532 Peels
21/07/2025 10:40:41 2000 Peels
21/07/2025 10:40:43 1519 Peels
21/07/2025 10:40:46 2572 Peels
21/07/2025 10:40:49 2820 Peels
21/07/2025 10:40:52 3134 Peels
21/07/2025 10:40:54 1938 Peels
21/07/2025 10:41:02 7010 Peels
21/07/2025 10:41:32 6077 Peels
21/07/2025 10:41:37 5574 Peels
21/07/2025 10:41:42 3958 Peels
21/07/2025 10:41:46 3855 Peels
21/07/2025 10:41:49 2420 Peels
21/07/2025 10:41:51 1994 Peels
21/07/2025 10:41:54 2023 Peels
21/07/2025 10:41:56 1925 Peels
21/07/2025 10:49:53 6114 Peels
21/07/2025 10:49:59 5969 Peels
21/07/2025 10:50:03 3283 Peels
21/07/2025 10:50:05 1464 Peels
21/07/2025 10:50:07 2442 Peels
21/07/2025 10:50:10 2119 Peels
21/07/2025 10:50:13 2719 Peels
21/07/2025 10:50:17 4271 Peels
21/07/2025 10:52:20 8282 Peels
21/07/2025 10:52:27 6137 Peels
21/07/2025 10:52:31 2830 Peels
21/07/2025 10:52:33 2181 Peels
21/07/2025 10:52:36 2969 Peels
21/07/2025 10:52:39 2053 Peels
21/07/2025 10:52:40 1604 Peels
21/07/2025 10:52:45 4008 Peels
21/07/2025 10:53:47 6562 Peels
21/07/2025 10:53:52 5188 Peels
21/07/2025 10:53:56 2928 Peels
21/07/2025 10:53:59 2162 Peels
21/07/2025 10:54:02 3367 Peels
21/07/2025 10:54:05 2011 Peels
21/07/2025 10:54:08 3342 Peels
21/07/2025 10:54:13 3817 Peels
21/07/2025 11:02:03 3157 Peels
21/07/2025 11:02:07 2875 Peels
21/07/2025 11:02:09 2055 Peels
21/07/2025 11:02:12 2625 Peels
21/07/2025 11:02:14 2076 Peels
21/07/2025 11:42:50 1321 Fractions
21/07/2025 11:42:53 3974 Peels
21/07/2025 11:42:53 99 Fractions
21/07/2025 11:42:57 3891 Peels
21/07/2025 11:42:59 361 Fractions
21/07/2025 11:43:00 2500 Peels
21/07/2025 11:43:01 87 Fractions
21/07/2025 11:43:03 1952 Peels
21/07/2025 11:43:03 58 Fractions
21/07/2025 11:43:06 2732 Peels
21/07/2025 11:43:06 82 Fractions
21/07/2025 11:43:09 2571 Peels
21/07/2025 11:43:09 80 Fractions
21/07/2025 11:43:12 2794 Peels
21/07/2025 11:43:12 88 Fractions
21/07/2025 11:43:16 3456 Peels
21/07/2025 15:41:59 1.052379 1507 Fractions
21/07/2025 15:42:02 1.88133 2314 Peels
21/07/2025 15:42:03 0.974296 1388 Fractions
21/07/2025 15:42:05 1.829414 2251 Peels
21/07/2025 15:42:07 0.8420079 1293 Fractions
21/07/2025 15:42:09 2.231659 2638 Peels
21/07/2025 15:42:09 0.835889 1256 Fractions
21/07/2025 15:42:11 0.681437 1130 Fractions
21/07/2025 15:42:13 2.039534 3424 Peels
21/07/2025 15:42:14 0.981482 1407 Fractions
21/07/2025 15:42:16 1.884268 3432 Peels
21/07/2025 15:42:19 0.648391 2051 Fractions
21/07/2025 15:42:19 1.936349 2335 Peels
21/07/2025 15:42:21 0.8099 2158 Fractions
21/07/2025 15:42:21 1.972614 2417 Peels
21/07/2025 15:42:22 0.6438112 1066 Fractions
21/07/2025 15:42:25 2.221898 3571 Peels
21/07/2025 15:42:27 0.644624 2180 Fractions
21/07/2025 15:42:27 2.033834 2435 Peels
21/07/2025 15:42:29 0.816562 1224 Fractions
21/07/2025 15:42:30 1.450107 2743 Peels
21/07/2025 15:42:31 0.809649 1256 Fractions
21/07/2025 15:42:34 2.228194 3570 Peels
21/07/2025 15:42:36 0.93297 2283 Fractions
21/07/2025 15:42:37 2.710321 3099 Peels
21/07/2025 15:42:39 0.6345869 2096 Fractions
21/07/2025 15:42:39 1.928569 2350 Peels
21/07/2025 15:42:40 0.6295535 1022 Fractions
21/07/2025 15:42:42 1.869742 3167 Peels
22/07/2025 10:49:43 1.567886 16843 Peels
22/07/2025 10:49:43 0.6552995 11588 Fractions
22/07/2025 10:49:45 0.960277 1386 Peels
22/07/2025 10:49:46 0.6520902 1972 Fractions
22/07/2025 10:49:47 0.638094 1011 Fractions
22/07/2025 10:49:48 1.214868 2501 Peels
22/07/2025 10:49:50 1.147697 1523 Peels
22/07/2025 10:49:50 0.6379824 1837 Fractions
22/07/2025 10:49:51 0.623908 1012 Fractions
22/07/2025 10:49:53 1.123051 2554 Peels
22/07/2025 10:49:54 0.5895213 1098 Fractions
22/07/2025 10:49:55 1.134836 2581 Peels
22/07/2025 10:49:56 0.6242985 1024 Fractions
22/07/2025 10:49:58 0.817338 2132 Peels
22/07/2025 10:49:59 0.810877 1250 Fractions
22/07/2025 10:50:00 1.082423 2490 Peels
22/07/2025 11:53:23 0.82773 2376 Fractions
22/07/2025 11:53:23 2.043667 2486 Peels
22/07/2025 11:53:25 0.81926 2112 Fractions
22/07/2025 11:53:25 1.922573 2364 Peels
22/07/2025 11:53:28 0.6210491 1927 Fractions
22/07/2025 11:53:28 1.976236 2402 Peels
22/07/2025 11:53:30 0.950601 1338 Peels
22/07/2025 11:53:30 0.6834739 1904 Fractions
22/07/2025 11:53:32 0.6482164 2012 Fractions
22/07/2025 11:53:34 3.416358 3828 Peels
22/07/2025 11:53:37 0.7857766 1240 Fractions
22/07/2025 11:53:39 2.1034 3636 Peels
22/07/2025 11:53:41 0.764025 2214 Fractions
22/07/2025 11:53:42 2.742726 3145 Peels
22/07/2025 11:53:43 0.956143 1311 Fractions
22/07/2025 11:53:45 1.524792 2941 Peels
22/07/2025 12:11:25 0.897029 2405 Fractions
22/07/2025 12:11:26 2.558876 2987 Peels
22/07/2025 12:11:28 0.813498 2268 Fractions
22/07/2025 12:11:29 2.54129 2989 Peels
22/07/2025 12:11:32 0.903053 2381 Fractions
22/07/2025 12:11:32 2.755564 3187 Peels
22/07/2025 12:11:35 0.770271 2175 Fractions
22/07/2025 12:11:36 2.592654 2976 Peels
22/07/2025 12:11:38 1.027941 1440 Fractions
22/07/2025 12:11:41 2.988187 4446 Peels
22/07/2025 12:11:42 0.86459 1349 Fractions
22/07/2025 12:11:45 2.485 4121 Peels
22/07/2025 12:11:47 0.8287481 1259 Fractions
22/07/2025 12:11:51 3.758511 5312 Peels
22/07/2025 12:11:53 0.995815 1451 Fractions
22/07/2025 12:11:55 2.299327 3985 Peels
22/07/2025 12:16:45 0.8589157 1329 Fractions
22/07/2025 12:16:48 2.28668 3866 Peels
22/07/2025 12:16:49 0.7775833 1194 Fractions
22/07/2025 12:16:51 1.554856 3001 Peels
22/07/2025 12:16:53 0.959086 1340 Fractions
22/07/2025 12:16:54 1.548131 3045 Peels
22/07/2025 12:16:57 0.809479 2256 Fractions
22/07/2025 12:16:57 1.932272 2329 Peels
22/07/2025 12:17:15 0.8338955 1299 Peels
22/07/2025 12:17:16 0.6608928 2304 Fractions
22/07/2025 12:17:17 0.5718766 977 Peels
22/07/2025 12:17:18 0.6339802 1878 Fractions
22/07/2025 12:17:19 0.6289089 994 Fractions
22/07/2025 12:17:20 0.5635662 1812 Peels
22/07/2025 12:17:21 0.5618542 982 Peels
22/07/2025 12:17:22 0.632744 1864 Fractions
22/07/2025 12:17:24 0.5940938 1031 Fractions
22/07/2025 12:17:24 0.621538 1970 Peels
22/07/2025 12:17:26 0.603365 997 Fractions
22/07/2025 12:17:27 0.557357 1824 Peels
22/07/2025 12:17:28 0.5749509 964 Fractions
22/07/2025 12:17:29 0.5351013 1779 Peels
22/07/2025 12:17:30 0.591578 1032 Fractions
22/07/2025 12:17:31 0.5503076 1820 Peels
22/07/2025 12:17:32 0.6408158 1077 Fractions
22/07/2025 12:17:33 0.5627713 1931 Peels
22/07/2025 12:17:35 0.5656301 989 Peels
22/07/2025 12:17:36 0.681856 2198 Fractions
22/07/2025 12:17:37 0.634055 1106 Peels
22/07/2025 12:17:38 0.728062 2188 Fractions
22/07/2025 12:17:40 0.6932508 1181 Fractions
22/07/2025 12:17:41 0.862244 2642 Peels
22/07/2025 12:17:43 0.65624 1082 Fractions
22/07/2025 12:17:44 0.563245 1894 Peels
22/07/2025 12:17:45 0.5765655 957 Peels
22/07/2025 12:17:46 0.6171228 1798 Fractions
22/07/2025 12:17:47 0.5592638 967 Peels
22/07/2025 12:17:48 0.6197919 1891 Fractions
22/07/2025 12:17:49 0.5670892 1002 Peels
22/07/2025 12:17:50 0.6170694 1926 Fractions
22/07/2025 12:34:49 0.880018 1401 Peels
22/07/2025 12:34:50 0.6998743 2353 Fractions
22/07/2025 12:34:51 0.5904709 975 Peels
22/07/2025 12:34:52 0.6481561 1902 Fractions
22/07/2025 12:34:54 0.6102844 1025 Peels
22/07/2025 12:34:55 0.6456606 1998 Fractions
22/07/2025 12:34:56 0.679376 1157 Fractions
22/07/2025 12:34:57 0.6754642 2099 Peels
22/07/2025 12:34:59 0.6275155 1051 Peels
22/07/2025 12:35:00 0.6731112 2002 Fractions
22/07/2025 12:35:01 0.659714 1083 Peels
22/07/2025 12:35:02 0.6933039 2067 Fractions
22/07/2025 12:35:03 0.686197 1058 Fractions
22/07/2025 12:35:04 0.6341409 1934 Peels
22/07/2025 12:35:06 0.6937911 1108 Fractions
22/07/2025 12:35:07 0.6560679 2059 Peels
22/07/2025 12:35:08 0.653291 1105 Fractions
22/07/2025 12:35:09 0.6426286 2010 Peels
22/07/2025 12:35:10 0.6239111 1091 Peels
22/07/2025 12:35:12 0.7337207 2129 Fractions
22/07/2025 12:35:13 0.6194335 1001 Peels
22/07/2025 12:35:14 0.7035952 1980 Fractions
22/07/2025 12:35:15 0.5805824 1034 Peels
22/07/2025 12:35:16 0.6955484 2007 Fractions
22/07/2025 12:35:18 0.6574571 1151 Peels
22/07/2025 12:35:19 0.6397514 2044 Fractions
22/07/2025 12:35:20 0.623047 1081 Peels
22/07/2025 12:35:21 0.648254 1980 Fractions
22/07/2025 12:35:22 0.610946 1102 Peels
22/07/2025 12:35:23 0.7490217 2168 Fractions
22/07/2025 12:35:24 0.5890131 1040 Peels
22/07/2025 12:35:25 0.7015523 1959 Fractions
22/07/2025 13:47:24 1.042221 1536 Peels
22/07/2025 13:47:25 0.7179085 2332 Fractions
22/07/2025 13:47:26 0.680946 1136 Fractions
22/07/2025 13:47:27 0.798448 2220 Peels
22/07/2025 13:47:29 0.852499 1248 Peels
22/07/2025 13:47:30 0.6685646 1985 Fractions
22/07/2025 13:47:31 0.763367 1183 Peels
22/07/2025 13:47:32 0.872318 2120 Fractions
22/07/2025 13:47:33 0.6783443 1101 Fractions
22/07/2025 13:47:35 0.954429 2326 Peels
22/07/2025 13:47:36 0.6503532 1090 Fractions
22/07/2025 13:47:37 0.984045 2353 Peels
22/07/2025 13:48:25 0.6853855 2129 Fractions
22/07/2025 13:48:25 1.795785 2237 Peels
22/07/2025 13:48:28 0.639737 1924 Fractions
22/07/2025 13:48:28 2.281452 2670 Peels
22/07/2025 13:48:30 1.248983 1642 Peels
22/07/2025 13:48:30 0.661876 1913 Fractions
22/07/2025 13:48:33 0.683311 1999 Fractions
22/07/2025 13:48:33 2.068431 2470 Peels
22/07/2025 13:48:35 0.6590406 1111 Fractions
22/07/2025 13:48:37 1.869527 3268 Peels
22/07/2025 13:48:39 0.6668204 2127 Fractions
22/07/2025 13:48:39 2.095172 2526 Peels
22/07/2025 13:48:41 0.6125957 1034 Fractions
22/07/2025 13:48:42 1.571988 2887 Peels
22/07/2025 13:48:44 0.8037887 1234 Fractions
22/07/2025 13:48:46 2.002613 3533 Peels
22/07/2025 13:49:57 0.9860621 1400 Fractions
22/07/2025 13:50:00 2.166495 3816 Peels
22/07/2025 13:50:02 0.6315696 2111 Fractions
22/07/2025 13:50:03 2.298354 2705 Peels
22/07/2025 13:50:04 0.651094 1023 Fractions
22/07/2025 13:50:06 1.501692 2784 Peels
22/07/2025 13:50:07 0.7321681 1130 Fractions
22/07/2025 13:50:09 1.878858 3284 Peels
22/07/2025 13:50:11 0.8053219 1196 Fractions
22/07/2025 13:50:13 1.707921 3184 Peels
22/07/2025 13:50:15 0.6400511 2013 Fractions
22/07/2025 13:50:15 1.956112 2365 Peels
22/07/2025 13:50:17 0.638142 1880 Fractions
22/07/2025 13:50:18 1.963407 2354 Peels
22/07/2025 13:50:19 0.6361179 1055 Fractions
22/07/2025 13:50:22 2.092439 3435 Peels
22/07/2025 13:52:46 0.915119 1326 Peels
22/07/2025 13:52:46 0.6014585 2202 Fractions
22/07/2025 13:52:48 0.5748173 933 Peels
22/07/2025 13:52:49 0.6483389 1879 Fractions
22/07/2025 13:52:50 0.5591331 941 Peels
22/07/2025 13:52:51 0.625969 1847 Fractions
22/07/2025 13:52:52 0.6057847 1034 Fractions
22/07/2025 13:52:53 0.6153736 1920 Peels
22/07/2025 13:52:54 0.5986094 1011 Peels
22/07/2025 13:52:55 0.6472581 1950 Fractions
22/07/2025 13:52:56 0.5709374 1008 Peels
22/07/2025 13:52:57 0.6353333 1899 Fractions
22/07/2025 13:52:59 0.6052457 1020 Fractions
22/07/2025 13:53:00 0.5644507 1867 Peels
22/07/2025 13:53:01 0.6380514 1001 Fractions
22/07/2025 13:53:02 0.5899838 1871 Peels
22/07/2025 13:53:03 0.6266455 1046 Fractions
22/07/2025 13:53:04 0.5789589 1909 Peels
22/07/2025 13:53:05 0.57429 993 Peels
22/07/2025 13:53:06 0.644953 1829 Fractions
22/07/2025 13:53:07 0.6333509 1041 Fractions
22/07/2025 13:53:08 0.5798595 1916 Peels
22/07/2025 13:53:09 0.5797813 975 Peels
22/07/2025 13:53:10 0.6406253 1915 Fractions
22/07/2025 13:53:12 0.5692253 988 Peels
22/07/2025 13:53:13 0.6417776 1912 Fractions
22/07/2025 13:53:14 0.5763623 976 Peels
22/07/2025 13:53:15 0.6417959 1917 Fractions
22/07/2025 13:53:16 0.6801622 1119 Peels
22/07/2025 13:53:17 0.6598779 2053 Fractions
22/07/2025 13:53:18 0.648075 1106 Peels
22/07/2025 13:53:19 0.6994965 2079 Fractions
22/07/2025 13:54:47 0.8351492 1271 Fractions
22/07/2025 13:54:48 0.5837504 2162 Peels
22/07/2025 13:54:50 0.594316 1029 Fractions
22/07/2025 13:54:51 0.546792 1847 Peels
22/07/2025 13:54:52 0.5583911 929 Peels
22/07/2025 13:54:53 0.5930534 1702 Fractions
22/07/2025 13:54:54 0.6316248 1053 Fractions
22/07/2025 13:54:55 0.580663 1927 Peels
22/07/2025 13:54:56 0.5451553 904 Peels
22/07/2025 13:54:57 0.6235796 1804 Fractions
22/07/2025 13:54:58 0.5945285 1070 Peels
22/07/2025 13:54:59 0.6016493 1975 Fractions
22/07/2025 13:55:01 0.6061797 1032 Fractions
22/07/2025 13:55:01 0.6038732 1908 Peels
22/07/2025 13:55:03 0.6556638 1082 Fractions
22/07/2025 13:55:04 0.5980919 1973 Peels
22/07/2025 13:55:05 0.5299158 920 Peels
22/07/2025 13:55:06 0.6177216 1839 Fractions
22/07/2025 13:55:07 0.6089555 996 Fractions
22/07/2025 13:55:08 0.5690483 1849 Peels
22/07/2025 13:55:09 0.5586462 1004 Peels
22/07/2025 13:55:10 0.6324853 1932 Fractions
22/07/2025 13:55:12 0.5731736 1005 Peels
22/07/2025 13:55:13 0.6126116 1875 Fractions
22/07/2025 13:55:14 0.5659956 972 Peels
22/07/2025 13:55:15 0.6404013 1914 Fractions
22/07/2025 13:55:16 0.6073988 1014 Fractions
22/07/2025 13:55:17 0.569028 1820 Peels
22/07/2025 13:55:18 0.6316722 1038 Fractions
22/07/2025 13:55:19 0.5813907 1906 Peels
22/07/2025 13:55:20 0.6006395 1001 Fractions
22/07/2025 13:55:21 0.5661846 1819 Peels
22/07/2025 14:01:56 0.926113 1355 Peels
22/07/2025 14:01:57 0.6787627 2311 Fractions
22/07/2025 14:01:58 0.5804143 970 Peels
22/07/2025 14:01:59 0.6424035 1925 Fractions
22/07/2025 14:02:00 0.5684524 946 Peels
22/07/2025 14:02:01 0.5943067 1816 Fractions
22/07/2025 14:02:02 0.5624327 983 Peels
22/07/2025 14:02:03 0.6039824 1858 Fractions
22/07/2025 14:02:05 0.5665689 952 Peels
22/07/2025 14:02:05 0.6144692 1880 Fractions
22/07/2025 14:02:07 0.614498 1087 Fractions
22/07/2025 14:02:08 0.5824885 1953 Peels
22/07/2025 14:02:09 0.5907162 994 Fractions
22/07/2025 14:02:10 0.5741253 1862 Peels
22/07/2025 14:02:11 0.6121869 1034 Fractions
22/07/2025 14:02:12 0.5662296 1870 Peels
22/07/2025 14:02:14 0.626497 1025 Fractions
22/07/2025 14:02:14 0.5831583 1864 Peels
22/07/2025 14:02:16 0.574693 972 Peels
22/07/2025 14:02:17 0.5960765 1845 Fractions
22/07/2025 14:02:18 0.5322233 962 Peels
22/07/2025 14:02:19 0.6066598 1862 Fractions
22/07/2025 14:02:20 0.5907783 1095 Peels
22/07/2025 14:02:21 0.65818 1982 Fractions
22/07/2025 14:02:22 0.5693271 1002 Peels
22/07/2025 14:02:23 0.6414353 1914 Fractions
22/07/2025 14:02:25 0.6224862 1011 Fractions
22/07/2025 14:02:25 0.5559899 1938 Peels
22/07/2025 14:02:27 0.6421705 1084 Fractions
22/07/2025 14:02:28 0.5513714 1882 Peels
22/07/2025 14:02:29 0.6342467 1058 Fractions
22/07/2025 14:02:30 0.5585054 1864 Peels
22/07/2025 14:04:15 0.887265 1296 Peels
22/07/2025 14:04:15 0.631781 2196 Fractions
22/07/2025 14:04:17 0.6082662 1020 Fractions
22/07/2025 14:04:18 0.552533 1852 Peels
22/07/2025 14:04:19 0.5599895 963 Peels
22/07/2025 14:04:20 0.6240145 1824 Fractions
22/07/2025 14:04:21 0.6034539 1009 Fractions
22/07/2025 14:04:22 0.5432316 1815 Peels
22/07/2025 14:04:23 0.5903866 996 Fractions
22/07/2025 14:04:24 0.5351211 1831 Peels
22/07/2025 14:04:26 0.5700524 1009 Peels
22/07/2025 14:04:26 0.6580362 1936 Fractions
22/07/2025 14:04:28 0.6367091 1078 Fractions
22/07/2025 14:04:29 0.5619951 1910 Peels
22/07/2025 14:04:30 0.6054454 1015 Fractions
22/07/2025 14:04:31 0.561798 1856 Peels
22/07/2025 14:04:32 0.5410065 930 Peels
22/07/2025 14:04:33 0.6187965 1798 Fractions
22/07/2025 14:04:34 0.6149671 1041 Fractions
22/07/2025 14:04:35 0.5711231 1882 Peels
22/07/2025 14:04:36 0.5357003 936 Peels
22/07/2025 14:04:37 0.6053058 1841 Fractions
22/07/2025 14:04:38 0.6014192 1022 Fractions
22/07/2025 14:04:39 0.5529101 1873 Peels
22/07/2025 14:04:41 0.6011628 1017 Fractions
22/07/2025 14:04:41 0.542262 1848 Peels
22/07/2025 14:04:43 0.5328923 895 Peels
22/07/2025 14:04:44 0.6012149 1833 Fractions
22/07/2025 14:04:45 0.5869064 1011 Peels
22/07/2025 14:04:46 0.6253404 1875 Fractions
22/07/2025 14:04:47 0.577851 981 Peels
22/07/2025 14:04:48 0.6332475 1921 Fractions
22/07/2025 17:28:12 1.0193068 8341 Peels
22/07/2025 17:28:21 0.8030826 12274 Fractions
22/07/2025 17:35:15 0.93417 9273 Fractions
22/07/2025 17:36:20 0.715023 9610 Fractions
22/07/2025 17:36:22 2.718028 11519 Peels
22/07/2025 17:36:28 0.974485 4154 Fractions
22/07/2025 17:36:30 1.579542 6224 Peels
22/07/2025 17:36:37 0.935126 5220 Fractions
22/07/2025 17:36:39 3.172004 7496 Peels
22/07/2025 17:36:45 0.8890009 3992 Fractions
22/07/2025 17:36:48 2.620381 6892 Peels
22/07/2025 17:36:54 0.883838 4291 Fractions
22/07/2025 17:36:55 2.680837 5430 Peels
22/07/2025 17:36:59 0.986923 3833 Fractions
22/07/2025 17:37:03 2.753406 8079 Peels
22/07/2025 17:37:08 0.6614917 3655 Fractions
22/07/2025 17:37:09 2.31528 4659 Peels
22/07/2025 17:37:13 0.9480289 3149 Fractions
22/07/2025 17:37:16 2.513856 5972 Peels
23/07/2025 07:42:01 1.022632 1536 Fractions
23/07/2025 07:42:02 0.831149 2640 Peels
23/07/2025 07:42:04 0.769675 1245 Peels
23/07/2025 07:42:04 0.6391434 2013 Fractions
23/07/2025 07:42:05 0.6341178 1047 Peels
23/07/2025 07:42:06 0.6649285 2006 Fractions
23/07/2025 07:42:07 0.6014338 1041 Peels
23/07/2025 07:42:08 0.6809042 2109 Fractions
23/07/2025 07:42:10 0.84086 1262 Peels
23/07/2025 07:42:11 0.693385 1998 Fractions
23/07/2025 07:42:12 0.6364168 1093 Fractions
23/07/2025 07:42:13 0.6009931 1979 Peels
23/07/2025 07:42:14 1.140494 1563 Peels
23/07/2025 07:42:15 0.6855827 1998 Fractions
23/07/2025 07:42:16 0.840095 1313 Peels
23/07/2025 07:42:17 0.7192677 2066 Fractions
23/07/2025 07:42:19 1.234383 1646 Peels
23/07/2025 07:42:19 0.6488523 2072 Fractions
23/07/2025 07:42:20 0.6708704 1133 Fractions
23/07/2025 07:42:21 0.743292 2173 Peels
23/07/2025 07:42:22 0.778266 1174 Fractions
23/07/2025 07:42:24 0.860736 2354 Peels
23/07/2025 07:42:25 0.913965 1338 Peels
23/07/2025 07:42:26 0.7282399 2091 Fractions
23/07/2025 07:42:27 1.044416 1443 Peels
23/07/2025 07:42:28 0.691093 1979 Fractions
23/07/2025 07:42:29 0.677155 1167 Fractions
23/07/2025 07:42:30 0.985716 2451 Peels
23/07/2025 07:42:31 0.6807282 1157 Fractions
23/07/2025 07:42:32 0.5847881 2041 Peels
23/07/2025 07:42:34 0.91811 1322 Peels
23/07/2025 07:42:35 0.95228 2369 Fractions
23/07/2025 10:18:09 1.0729696 1550 Peels
23/07/2025 10:18:10 0.7442875 2592 Fractions
23/07/2025 10:18:11 0.6689875 1110 Fractions
23/07/2025 10:18:12 0.599615 1938 Peels
23/07/2025 10:18:14 0.683458 1140 Fractions
23/07/2025 10:18:14 0.6108085 2017 Peels
23/07/2025 10:18:16 0.658651 1136 Fractions
23/07/2025 10:18:17 0.6009432 2016 Peels
